哼,hang1,hm1,hng1
哽,ang2,gang2,kang2,ngang2,ngang4
哿,go4,go6
唁,jin6
唂,guk1
唅,ngam4
唆,so1
唇,seon4
唉,aai1,aai2
唎,lei1,li1
唏,hei1,hei5
唐,tong4
唓,ce1,ce2
唔,m1,m3,m4,m6,ng4
唚,cam3
唞,tau2
唥,laang1,laang4,laang6,lang1,lang3
唧,zek1,zet4,zik1,zit1
唨,zo2
唪,baang6
售,sau6
唯,wai2,wai4
唱,coeng3
唳,leoi6
唵,aan1
唶,ze1
唷,jo1,jo3
唸,nim6
唾,to3,toe3,toe5
啃,kang2
啄,doek1,doek3,doeng1
啅,coek1,coek3
商,soeng1
啊,aa3
啋,coi1
問,man6
啓,kai2
啖,daam6
啜,zyut1,zyut3
啝,wo4
啞,aa2
啡,fe1,fe4,fe5
啣,haam4,ham4
啤,be1,be4,bet4,bet6,bi1,bi4,bit1,pe1,pe5
啥,saa2
啦,laa1,laa2,laa4,naa1
啩,gwaa3
啪,baak1,paak1,paak4
啫,ze1,zek1,zoe1,zoe4
啱,aam1,ngaam1
啲,di1,di2,di4,dit1
啵,bo3
啶,ding6
啷,long1,long2
啹,goe1,goe4
啼,tai4
喀,gaa2,gaa4,haak3,kaa4
喂,wai2,wai3,wei2,wei3
喃,naam4
善,sin6
喇,laa1,laa3,laak3
喉,hau4
喊,haam3
喋,dip6
喎,wo1,wo3,wo4,wo5
喐,juk1
喑,am6
喔,o1
喘,cyun2
喙,fui3
喚,wun6
喜,hei2
喝,hot3
喧,hyun1
喪,song1,song3
喫,hek3,jaak3
喬,kiu4
喭,jin6
單,daan1,sin4,sin6
喱,le1,lei1,lei2,li1,nei1
喲,jo1,jo3
喳,caa2,caa4,caa5,zaa1,zaa2,zaa4
喵,maau1,meu1,miu2
喺,hai2
喻,jyu6
喼,gip1
嗄,haa2
嗅,cau3,hung3
嗇,sik1
嗌,aai3,ngaai3
嗍,sok3
嗎,maa1,maa3
嗑,hap6
嗒,daap1,daap6,dap1,dep1
嗓,song1
嗗,gut2,gut4,gut6
嗚,wu1
嗜,si3
嗝,oek4,oet4,oet6
嗟,ze4
嗡,jung1
嗣,zi6
嗤,ci1
嗦,so1,sok2,sok4
嗨,haai1
嗩,so2
嗬,ho2
嗮,saai3
嗯,m2,m3,m6
嗰,go1,go2,go4,gwo4
嗱,laa2,laa4,laa5,naa2,naa4
嗲,de1,de2,de4,doe2,doe4
嗶,bi1,bi4,bit1
嗷,ngou4
嗻,ze1,zoe1
嗽,sau3
嘀,dik1
嘅,ge2,ge3
嘆,taan3,taan6
嘈,cou4
嘉,gaa1
嘌,piu1
嘍,lau3,lau4,lo3
嘎,gaa4
嘔,au2
嘖,zik1
嘗,soeng4
嘚,daak1
嘛,faa5,maa1,maa3,maa4,maa5
嘜,mak1
嘞,laak1,laak3
嘟,dut1,dut6,dyut1,dyut6,lyut1
嘢,je5
嘥,saai1
嘧,mat6
嘩,waa1,waa3
嘭,baang2,baang4,bam4,beng4
嘮,lou4
嘯,siu3,siu6
嘰,gi1,gi4
嘲,zaau1
嘴,zeoi2
嘵,hiu1
嘶,sai1,si1
嘸,mo4
嘹,liu4
嘺,kiu2
嘻,hei1,hi1
嘿,hei1
噁,ok3,wu3
噃,bo3
噆,cam3,cam4
噈,zuk6
噉,gam2
噌,zang1
噍,zeu6,ziu6
噎,ik1
噏,ap1,ngap1
噒,leon1
噓,heoi1,hoe1
噗,pok1
噚,cam3,cam4
噢,ou3
噤,gam3,kam1
器,hei3
噩,ngok6,ok3
噪,cou3
噫,ji2
噬,sai4,sai6
噱,coek3,koek6
噴,pan3
噶,gaa1,gaa3,ge3,got3
噸,deon1
噹,dong1,dong3,dong6,dung3
噼,pek1,pek6,pet1,pet6
嚇,haak3
嚎,hou4
嚏,ci1,tai3
嚐,soeng4
嚒,mo1
嚓,caak4,caat4
嚕,lou1,lou3,lou6,lu3,lu4,lut4
嚙,ngaat6,nget4,nget6
嚟,lai2,lai4,lei4,li1,li4
嚡,haai4
